"","BCAS1","HERC1","VTN","AREG","CISH","GRB14","RAP2C","INSIG2","FRAS1","SYNPO2L","MGAT5B","TMC7","MT1X","SESTD1","MT1M","RBPMS.AS1","LINC00052","LOO_ELPD","Sensitivity","Specificity","Accuracy","TP","TN","FP","FN","Current_ELPD","Acceptance"
"4565",2,11,3,6,12,9,7,8,17,NA,NA,NA,NA,NA,NA,NA,NA,-72.6311486936935,0.578947368421053,0.731481481481482,0.708661417322835,11,79,29,8,-71.3886322937061,NA
"4566",2,11,3,6,12,9,7,8,1,NA,NA,NA,NA,NA,NA,NA,NA,-72.4048282639103,0.666666666666667,0.743119266055046,0.732283464566929,12,81,28,6,-71.3886322937061,NA
"4567",11,9,3,8,12,6,7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.8649854372661,0.666666666666667,0.721739130434783,0.716535433070866,8,83,32,4,-71.3886322937061,NA
"4568",12,8,9,6,7,11,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.1718557398572,0.692307692307692,0.728070175438597,0.724409448818898,9,83,31,4,-71.3886322937061,NA
"4569",3,9,6,11,12,2,7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.8842350389867,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.3886322937061,NA
"4570",2,3,6,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.5659630061219,0.75,0.747747747747748,0.748031496062992,12,83,28,4,-71.3886322937061,NA
"4571",9,12,8,6,7,11,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.3631361267627,0.666666666666667,0.721739130434783,0.716535433070866,8,83,32,4,-71.3886322937061,NA
"4572",2,11,3,6,12,9,7,8,17,NA,NA,NA,NA,NA,NA,NA,NA,-72.6227270814056,0.578947368421053,0.731481481481482,0.708661417322835,11,79,29,8,-71.3886322937061,NA
"4573",2,11,3,6,12,9,7,8,1,NA,NA,NA,NA,NA,NA,NA,NA,-72.4743711395074,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.3886322937061,NA
"4574",2,11,3,6,12,9,7,8,17,NA,NA,NA,NA,NA,NA,NA,NA,-72.6362464752722,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.3886322937061,NA
"4575",2,11,3,6,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.275392966971,0.578947368421053,0.731481481481482,0.708661417322835,11,79,29,8,-71.3886322937061,NA
"4576",2,11,3,6,12,9,7,8,16,NA,NA,NA,NA,NA,NA,NA,NA,-73.6400654784149,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.3886322937061,NA
"4577",2,11,3,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.9100917453771,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.3886322937061,NA
"4578",2,11,3,6,12,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.9293620097209,0.6875,0.738738738738739,0.732283464566929,11,82,29,5,-71.3886322937061,NA
"4579",12,2,11,9,6,8,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.2542398426108,0.555555555555556,0.724770642201835,0.700787401574803,10,79,30,8,-71.3886322937061,NA
"4580",2,11,3,6,12,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.5645646562252,0.666666666666667,0.743119266055046,0.732283464566929,12,81,28,6,-71.3886322937061,NA
"4581",2,11,6,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.4492560193248,0.473684210526316,0.712962962962963,0.677165354330709,9,77,31,10,-71.3886322937061,NA
"4582",2,11,3,6,12,9,7,8,1,NA,NA,NA,NA,NA,NA,NA,NA,-72.5974257441046,0.666666666666667,0.743119266055046,0.732283464566929,12,81,28,6,-71.3886322937061,NA
"4583",7,12,11,8,2,3,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.5351591378541,0.785714285714286,0.743362831858407,0.748031496062992,11,84,29,3,-71.3886322937061,NA
"4584",2,11,3,6,12,9,7,8,17,NA,NA,NA,NA,NA,NA,NA,NA,-72.5477120408467,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.3886322937061,NA
"4585",2,11,3,6,12,9,7,8,1,NA,NA,NA,NA,NA,NA,NA,NA,-72.4951111661191,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.3886322937061,NA
"4586",2,11,3,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.9761408514554,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.3886322937061,NA
"4587",8,2,6,3,9,12,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.9027686879918,0.588235294117647,0.727272727272727,0.708661417322835,10,80,30,7,-71.3886322937061,NA
"4588",6,3,7,12,9,2,11,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.8676010522598,0.714285714285714,0.734513274336283,0.732283464566929,10,83,30,4,-71.3886322937061,NA
"4589",2,11,3,6,12,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.6304900760813,0.631578947368421,0.740740740740741,0.724409448818898,12,80,28,7,-71.3886322937061,NA
"4590",11,2,8,7,9,12,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.9299439498846,0.642857142857143,0.725663716814159,0.716535433070866,9,82,31,5,-71.3886322937061,NA
"4591",7,9,12,11,2,3,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.9105640733234,0.666666666666667,0.732142857142857,0.724409448818898,10,82,30,5,-71.3886322937061,NA
"4592",2,11,3,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.8938066052197,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.3886322937061,NA
"4593",2,11,3,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.9350691205959,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-71.3886322937061,NA
"4594",2,11,3,6,12,9,7,8,1,NA,NA,NA,NA,NA,NA,NA,NA,-72.4468703551344,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.3886322937061,NA
"4595",2,6,12,11,7,3,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.7323105948622,0.7,0.757009345794392,0.748031496062992,14,81,26,6,-71.3886322937061,NA
"4596",2,11,3,6,12,9,7,8,1,NA,NA,NA,NA,NA,NA,NA,NA,-72.4127977784651,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.3886322937061,NA
"4597",6,3,8,7,11,2,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.4346677799227,0.526315789473684,0.722222222222222,0.692913385826772,10,78,30,9,-71.3886322937061,NA
"4598",7,9,12,3,11,6,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.8133256555765,0.666666666666667,0.732142857142857,0.724409448818898,10,82,30,5,-71.3886322937061,NA
"4599",2,11,3,6,12,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.9468474695466,0.6875,0.738738738738739,0.732283464566929,11,82,29,5,-71.3886322937061,NA
"4600",2,11,3,6,12,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.9649226906235,0.6875,0.738738738738739,0.732283464566929,11,82,29,5,-71.3886322937061,NA
"4601",7,3,6,9,2,11,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.3386436089345,0.666666666666667,0.732142857142857,0.724409448818898,10,82,30,5,-71.3886322937061,NA
"4602",2,11,3,6,12,9,7,8,5,NA,NA,NA,NA,NA,NA,NA,NA,-73.1177217038191,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.3886322937061,NA
"4603",11,2,9,3,12,7,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.3499981059072,0.631578947368421,0.740740740740741,0.724409448818898,12,80,28,7,-71.3886322937061,NA
"4604",2,11,3,6,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.2847926880303,0.55,0.728971962616822,0.700787401574803,11,78,29,9,-71.3886322937061,NA
"4605",9,3,7,2,6,8,11,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.5699234310961,0.555555555555556,0.724770642201835,0.700787401574803,10,79,30,8,-71.3886322937061,NA
"4606",2,11,3,6,12,9,7,8,1,NA,NA,NA,NA,NA,NA,NA,NA,-72.507839444949,0.666666666666667,0.743119266055046,0.732283464566929,12,81,28,6,-71.3886322937061,NA
"4607",11,8,6,12,2,3,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.9684867958631,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-71.3886322937061,NA
"4608",11,3,6,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.4164664886877,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-71.3886322937061,NA
"4609",2,11,3,6,12,9,7,8,5,NA,NA,NA,NA,NA,NA,NA,NA,-73.2204273884205,0.6875,0.738738738738739,0.732283464566929,11,82,29,5,-71.3886322937061,NA
"4610",2,11,3,6,12,9,7,8,14,NA,NA,NA,NA,NA,NA,NA,NA,-72.1121209806634,0.666666666666667,0.743119266055046,0.732283464566929,12,81,28,6,-71.3886322937061,NA
"4611",2,11,3,6,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.175169063311,0.55,0.728971962616822,0.700787401574803,11,78,29,9,-71.3886322937061,NA
"4612",2,11,3,6,12,9,7,8,15,NA,NA,NA,NA,NA,NA,NA,NA,-74.3239375245941,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-71.3886322937061,NA
"4613",2,11,3,6,12,9,7,8,5,NA,NA,NA,NA,NA,NA,NA,NA,-73.21624844099,0.6875,0.738738738738739,0.732283464566929,11,82,29,5,-71.3886322937061,NA
"4614",2,11,3,6,12,9,7,8,4,NA,NA,NA,NA,NA,NA,NA,NA,-75.0868414385488,0.769230769230769,0.736842105263158,0.740157480314961,10,84,30,3,-71.3886322937061,NA
"4615",11,3,6,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3143705561446,0.692307692307692,0.728070175438597,0.724409448818898,9,83,31,4,-71.3886322937061,NA
"4616",9,7,12,11,6,8,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.144714010511,0.529411764705882,0.718181818181818,0.692913385826772,9,79,31,8,-71.3886322937061,NA
"4617",2,11,3,6,12,9,7,8,5,NA,NA,NA,NA,NA,NA,NA,NA,-73.2207488947756,0.6875,0.738738738738739,0.732283464566929,11,82,29,5,-71.3886322937061,NA
"4618",2,11,3,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.9302071146177,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.3886322937061,NA
"4619",2,11,3,6,12,9,7,8,10,NA,NA,NA,NA,NA,NA,NA,NA,-72.6380261632148,0.588235294117647,0.727272727272727,0.708661417322835,10,80,30,7,-71.3886322937061,NA
"4620",9,8,2,11,7,12,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.4721761901373,0.538461538461538,0.710526315789474,0.692913385826772,7,81,33,6,-71.3886322937061,NA
"4621",2,11,3,6,12,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.1949826557858,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.3886322937061,NA
"4622",2,11,3,6,12,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.8174420864414,0.733333333333333,0.741071428571429,0.740157480314961,11,83,29,4,-71.3886322937061,NA
"4623",2,11,3,6,12,9,7,8,4,NA,NA,NA,NA,NA,NA,NA,NA,-74.9487274049826,0.769230769230769,0.736842105263158,0.740157480314961,10,84,30,3,-71.3886322937061,NA
"4624",12,2,7,3,9,8,6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.4240329060928,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-71.3886322937061,NA
"4625",11,3,6,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.4098586264613,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-71.3886322937061,NA
"4626",12,11,7,3,2,9,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.579618970569,0.7,0.717948717948718,0.716535433070866,7,84,33,3,-71.3886322937061,NA
"4627",2,11,3,12,6,7,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.4812511327039,0.666666666666667,0.721739130434783,0.716535433070866,8,83,32,4,-71.3886322937061,NA
"4628",2,11,3,6,12,9,7,8,14,NA,NA,NA,NA,NA,NA,NA,NA,-72.0721697030983,0.705882352941177,0.745454545454545,0.740157480314961,12,82,28,5,-71.3886322937061,NA
"4629",8,11,7,9,12,6,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.9105761033227,0.615384615384615,0.719298245614035,0.708661417322835,8,82,32,5,-71.3886322937061,NA
"4630",3,6,11,7,8,2,12,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.6313091641154,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.3886322937061,NA
"4631",9,6,2,12,7,11,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.9148314585562,0.666666666666667,0.743119266055046,0.732283464566929,12,81,28,6,-71.3886322937061,NA
"4632",2,11,3,6,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.1301164800271,0.578947368421053,0.731481481481482,0.708661417322835,11,79,29,8,-71.3886322937061,NA
"4633",7,9,12,3,11,2,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.3758102972716,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-71.3886322937061,NA
"4634",2,11,3,6,12,9,7,8,13,NA,NA,NA,NA,NA,NA,NA,NA,-74.4558138095563,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-71.3886322937061,NA
"4635",11,3,6,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.363892793368,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-71.3886322937061,NA
"4636",8,7,9,3,6,11,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.0764740455621,0.642857142857143,0.725663716814159,0.716535433070866,9,82,31,5,-71.3886322937061,NA
"4637",2,11,3,6,12,9,7,8,5,NA,NA,NA,NA,NA,NA,NA,NA,-73.2476870983037,0.6875,0.738738738738739,0.732283464566929,11,82,29,5,-71.3886322937061,NA
"4638",2,11,3,6,12,9,7,8,14,NA,NA,NA,NA,NA,NA,NA,NA,-72.1325659803122,0.666666666666667,0.743119266055046,0.732283464566929,12,81,28,6,-71.3886322937061,NA
"4639",12,7,11,8,9,3,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.6465414609613,0.7,0.717948717948718,0.716535433070866,7,84,33,3,-71.3886322937061,NA
"4640",2,11,3,6,12,9,7,8,15,NA,NA,NA,NA,NA,NA,NA,NA,-74.2774606694001,0.571428571428571,0.716814159292035,0.700787401574803,8,81,32,6,-71.3886322937061,NA
"4641",2,11,6,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.4572221247931,0.555555555555556,0.724770642201835,0.700787401574803,10,79,30,8,-71.3886322937061,NA
"4642",2,11,3,6,12,9,7,8,4,NA,NA,NA,NA,NA,NA,NA,NA,-74.9609393330469,0.769230769230769,0.736842105263158,0.740157480314961,10,84,30,3,-71.3886322937061,NA
"4643",2,11,3,6,12,9,7,8,4,NA,NA,NA,NA,NA,NA,NA,NA,-75.0335821396153,0.769230769230769,0.736842105263158,0.740157480314961,10,84,30,3,-71.3886322937061,NA
"4644",2,11,3,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.8684617796797,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.3886322937061,NA
"4645",2,11,3,6,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.1329503596772,0.578947368421053,0.731481481481482,0.708661417322835,11,79,29,8,-71.3886322937061,NA
"4646",2,11,3,6,12,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.9902530451729,0.631578947368421,0.740740740740741,0.724409448818898,12,80,28,7,-71.3886322937061,NA
"4647",2,3,8,7,11,6,12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.587683725474,0.785714285714286,0.743362831858407,0.748031496062992,11,84,29,3,-71.3886322937061,NA
"4648",7,11,12,6,3,8,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.2626168930854,0.642857142857143,0.725663716814159,0.716535433070866,9,82,31,5,-71.3886322937061,NA
"4649",2,11,3,6,12,9,7,8,16,NA,NA,NA,NA,NA,NA,NA,NA,-73.6721707235637,0.555555555555556,0.724770642201835,0.700787401574803,10,79,30,8,-71.3886322937061,NA
"4650",2,11,6,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.4575046642063,0.473684210526316,0.712962962962963,0.677165354330709,9,77,31,10,-71.3886322937061,NA
"4651",2,3,6,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.4252353013912,0.684210526315789,0.75,0.740157480314961,13,81,27,6,-71.3886322937061,NA
"4652",2,3,7,11,9,6,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.6646192907505,0.666666666666667,0.743119266055046,0.732283464566929,12,81,28,6,-71.3886322937061,NA
"4653",2,11,3,6,12,9,7,8,16,NA,NA,NA,NA,NA,NA,NA,NA,-73.7512834672903,0.578947368421053,0.731481481481482,0.708661417322835,11,79,29,8,-71.3886322937061,NA
"4654",2,11,3,6,12,9,7,8,1,NA,NA,NA,NA,NA,NA,NA,NA,-72.4948572749294,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.3886322937061,NA
"4655",7,6,11,2,8,9,12,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.7141054603925,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-71.3886322937061,NA
"4656",2,11,12,3,8,7,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.6139023369822,0.538461538461538,0.710526315789474,0.692913385826772,7,81,33,6,-71.3886322937061,NA
"4657",3,6,9,8,11,7,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.3654341309294,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-71.3886322937061,NA
"4658",11,3,6,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3154593066192,0.642857142857143,0.725663716814159,0.716535433070866,9,82,31,5,-71.3886322937061,NA
"4659",2,11,3,6,12,9,7,8,5,NA,NA,NA,NA,NA,NA,NA,NA,-73.2155964697664,0.6875,0.738738738738739,0.732283464566929,11,82,29,5,-71.3886322937061,NA
"4660",2,11,3,6,12,9,7,8,5,NA,NA,NA,NA,NA,NA,NA,NA,-73.1464750706364,0.6875,0.738738738738739,0.732283464566929,11,82,29,5,-71.3886322937061,NA
"4661",2,11,3,6,12,9,7,8,16,NA,NA,NA,NA,NA,NA,NA,NA,-73.7290722044474,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.3886322937061,NA
"4662",2,11,6,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.4589568060091,0.476190476190476,0.716981132075472,0.677165354330709,10,76,30,11,-71.3886322937061,NA
"4663",2,11,3,6,12,9,7,8,16,NA,NA,NA,NA,NA,NA,NA,NA,-73.7176078992526,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.3886322937061,NA
"4664",2,11,3,6,12,9,7,8,15,NA,NA,NA,NA,NA,NA,NA,NA,-74.2839922116541,0.529411764705882,0.718181818181818,0.692913385826772,9,79,31,8,-71.3886322937061,NA
"4665",11,3,6,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.4060003749092,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-71.3886322937061,NA
"4666",11,12,3,9,8,6,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.0722967821927,0.666666666666667,0.721739130434783,0.716535433070866,8,83,32,4,-71.3886322937061,NA
"4667",9,2,11,12,3,7,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.2790529871438,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-71.3886322937061,NA
"4668",9,3,6,7,2,8,12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.5467876744411,0.588235294117647,0.727272727272727,0.708661417322835,10,80,30,7,-71.3886322937061,NA
"4669",2,11,3,6,12,9,7,8,13,NA,NA,NA,NA,NA,NA,NA,NA,-74.3957213958954,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-71.3886322937061,NA
"4670",2,11,3,6,12,9,7,8,4,NA,NA,NA,NA,NA,NA,NA,NA,-75.0609338495718,0.769230769230769,0.736842105263158,0.740157480314961,10,84,30,3,-71.3886322937061,NA
"4671",2,11,3,6,12,9,7,8,16,NA,NA,NA,NA,NA,NA,NA,NA,-73.6657249615615,0.588235294117647,0.727272727272727,0.708661417322835,10,80,30,7,-71.3886322937061,NA
"4672",11,3,6,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3881895525008,0.642857142857143,0.725663716814159,0.716535433070866,9,82,31,5,-71.3886322937061,NA
"4673",12,3,6,2,11,7,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.9360249976991,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.3886322937061,NA
"4674",7,3,11,8,9,6,12,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.2706190952975,0.571428571428571,0.716814159292035,0.700787401574803,8,81,32,6,-71.3886322937061,NA
"4675",8,2,3,12,7,6,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.058072327647,0.722222222222222,0.752293577981651,0.748031496062992,13,82,27,5,-71.3886322937061,NA
"4676",2,11,3,6,12,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.6219756523201,0.631578947368421,0.740740740740741,0.724409448818898,12,80,28,7,-71.3886322937061,NA
"4677",7,9,8,3,6,2,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.9830347501871,0.666666666666667,0.732142857142857,0.724409448818898,10,82,30,5,-71.3886322937061,NA
"4678",2,11,3,6,12,9,7,8,15,NA,NA,NA,NA,NA,NA,NA,NA,-74.3450753719244,0.533333333333333,0.714285714285714,0.692913385826772,8,80,32,7,-71.3886322937061,NA
"4679",2,11,3,6,12,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.9305773906664,0.6875,0.738738738738739,0.732283464566929,11,82,29,5,-71.3886322937061,NA
"4680",2,11,3,6,12,9,7,8,16,NA,NA,NA,NA,NA,NA,NA,NA,-73.6694431971783,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-71.3886322937061,NA
"4681",7,2,3,11,9,12,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.0316921189743,0.714285714285714,0.734513274336283,0.732283464566929,10,83,30,4,-71.3886322937061,NA
"4682",2,11,3,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.9604333380347,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.3886322937061,NA
"4683",2,11,3,6,12,9,7,8,13,NA,NA,NA,NA,NA,NA,NA,NA,-74.4250619887764,0.5625,0.720720720720721,0.700787401574803,9,80,31,7,-71.3886322937061,NA
"4684",11,3,6,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.4271559933893,0.615384615384615,0.719298245614035,0.708661417322835,8,82,32,5,-71.3886322937061,NA
"4685",2,11,3,6,12,9,7,8,16,NA,NA,NA,NA,NA,NA,NA,NA,-73.6674455384544,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.3886322937061,NA
"4686",2,11,3,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.9435252042658,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.3886322937061,NA
"4687",2,11,3,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.957964132902,0.588235294117647,0.727272727272727,0.708661417322835,10,80,30,7,-71.3886322937061,NA
"4688",2,11,3,6,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.1693982805609,0.526315789473684,0.722222222222222,0.692913385826772,10,78,30,9,-71.3886322937061,NA
"4689",9,2,12,3,6,7,11,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.0324249792102,0.615384615384615,0.719298245614035,0.708661417322835,8,82,32,5,-71.3886322937061,NA
"4690",11,12,7,8,9,6,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.2543033603868,0.666666666666667,0.721739130434783,0.716535433070866,8,83,32,4,-71.3886322937061,NA
"4691",2,11,3,6,12,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.6409424097619,0.631578947368421,0.740740740740741,0.724409448818898,12,80,28,7,-71.3886322937061,NA
"4692",2,11,3,6,12,9,7,8,16,NA,NA,NA,NA,NA,NA,NA,NA,-73.7821729848004,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.3886322937061,NA
"4693",9,7,6,2,8,11,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.8036392161985,0.636363636363636,0.71551724137931,0.708661417322835,7,83,33,4,-71.3886322937061,NA
"4694",2,11,3,6,12,9,7,8,15,NA,NA,NA,NA,NA,NA,NA,NA,-74.2844925499047,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-71.3886322937061,NA
"4695",9,6,2,12,8,11,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.7150416173348,0.733333333333333,0.741071428571429,0.740157480314961,11,83,29,4,-71.3886322937061,NA
"4696",2,11,3,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.934648853985,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.3886322937061,NA
"4697",6,11,8,9,2,12,7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6351715708191,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.3886322937061,NA
"4698",11,3,6,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.4717878196359,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-71.3886322937061,NA
"4699",8,7,12,6,2,11,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.5161138771302,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-71.3886322937061,NA
"4700",2,11,3,6,12,9,7,8,15,NA,NA,NA,NA,NA,NA,NA,NA,-74.2914309864276,0.555555555555556,0.724770642201835,0.700787401574803,10,79,30,8,-71.3886322937061,NA
"4701",2,11,3,6,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.1579645017561,0.555555555555556,0.724770642201835,0.700787401574803,10,79,30,8,-71.3886322937061,NA
"4702",2,11,3,12,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.90611760418,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.3886322937061,NA
"4703",2,11,3,6,12,9,7,8,15,NA,NA,NA,NA,NA,NA,NA,NA,-74.2758939509969,0.588235294117647,0.727272727272727,0.708661417322835,10,80,30,7,-71.3886322937061,NA
